,bm
2013-08-20,0.003683438
2013-08-22,0.009174801
2013-08-23,0.0
2013-08-26,-0.011817656999999999
2013-08-27,0.009197786999999999
2013-08-28,0.013675548999999999
2013-08-29,0.0062941559999999995
2013-08-30,0.011617003
2013-09-02,-0.0017668789999999998
2013-09-03,0.003540013
2013-09-04,0.0026467590000000003
2013-09-05,0.002637548
2013-09-06,0.006139569
2013-09-09,0.002616762
2013-09-10,-0.0017392220000000001
2013-09-11,0.0017422520000000001
2013-09-12,-0.006088377
2013-09-13,0.005249628
2013-09-14,0.0008714689999999999
2013-09-16,0.006956889
2013-09-17,-0.0060463140000000005
2013-09-18,0.007820806999999999
2013-09-23,0.0
2013-09-24,-0.005172684
2013-09-25,-0.00519958
2013-09-26,-0.006969009
2013-09-27,0.0
2013-09-30,0.008772397
2013-10-01,0.0
2013-10-02,0.017390023
2013-10-03,-0.005982149
2013-10-04,-0.0051593459999999996
2013-10-07,0.004322845
2013-10-08,0.012908363999999999
2013-10-09,-0.0076480359999999995
2013-10-11,0.0008572930000000001
2013-10-14,0.0
2013-10-15,0.0034219090000000003
2013-10-16,0.0
2013-10-17,0.00682048
2013-10-18,-0.004234993
2013-10-21,0.005102315
2013-10-22,-0.000705949
2013-10-23,-0.006066886
2013-10-24,-0.00348703
2013-10-25,0.005249928
2013-10-28,0.006093286999999999
2013-10-29,0.0008633660000000001
2013-10-30,0.0025942689999999997
2013-10-31,-0.010345966
2013-11-01,-0.002612455
2013-11-04,-0.007860051
2013-11-05,0.0008807410000000001
2013-11-06,-0.004397658
2013-11-07,-0.0026515590000000004
2013-11-08,0.002658608
2013-11-11,-0.006184789
2013-11-12,-0.004444571
2013-11-13,0.0017866479999999998
2013-11-14,0.0044564520000000005
2013-11-15,0.003548905
2013-11-18,0.001767085
2013-11-19,-0.009707277
2013-11-20,-0.010696365
2013-11-21,0.01171116
2013-11-22,-0.002670615
2013-11-25,0.012499917
2013-11-26,0.011463303000000001
2013-11-27,0.0
2013-11-28,0.004359326
2013-11-29,-0.004340404
2013-12-02,-0.0017424379999999998
2013-12-03,0.0034931159999999997
2013-12-04,-0.0069619140000000005
2013-12-05,0.008764485
